Unnamed: 0,Sentence,Abbreviation,title,author_sur,author_init,vol,publ_year,publ,editn,filename,Score
16677,"The idea of Nature, or of the universe, or of human history as a whole—but for its evil associations with fanaticism and superstition, we should gladly say the belief in God—is one the ethical value of which can be more easily felt than analysed.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
16749,But among professional philosophers such a definition of the supreme good met with little favour.,tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,1
16801,"To confound the means with the end was, indeed, a common fault of Greek philosophy; and the Stoics also were guilty of it when they defined self-preservation to be the natural object of every creature, and yet attached a higher value to the instruments than to the aims of that activity.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,1
16803,"If the total absence of pain involves a pleasurable state of consciousness, we have a right to ask for a definition or description of it, and this, so far as can be made out, our philosopher never pretended to supply.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,1
16822,"And even the rich will not enjoy complete tranquillity unless they are taught that the loss of fortune is not to be feared, since their appetites can be easily satisfied without it.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
16835,"The old conception of this virtue was willingness to face pain and death on behalf of a noble cause,[138] which would be generally understood to mean the salvation of family, friends, and fatherland; and the ultimate sanction of such self-devotion was found in the pressure of public opinion.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
16845,"[141] This is excellent: we miss, indeed, the Stoic idea of a common humanity, embracing, underlying, and transcending all particular contracts; but we have, in exchange, the idea of a general interest equivalent to the sum of private interests, together with the means necessary for their joint preservation; and we have also the form under which the notion of justice originates, though not the measure of its ultimate expansion, which is regard for the general interest, even when we are not bound by any contract to observe it.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
16849,"According to him,  If we interpret this doctrine, after the example of some of the  ancients, to mean that any wrong-doing would be innocent and good,  supposing it escaped detection, we shall probably be misconstruing  Epicurus.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
16857,"Now, by injustice, Epicurus must simply mean the opposite of what he defined justice to be in the preceding paragraph—that is, a breach of the agreement not to hurt one another (μὴ βλάπτειν ἀλλήλους).",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,1
16860,Epicurus tells us that no man who stealthily evades the contract to abstain from mutual aggressions can be sure of escaping detection.,tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
16891,"Now, those scientific speculations are always the most popular which can be shown to have some bearing on religious belief, either in the way of confirmation or of opposition, according as faith or doubt happens to be most in the ascendent.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
16893,"At present, liberal opinions are gaining ground; and those treatises are most eagerly studied which tend to prove that everything in Nature can be best explained through the agency of mechanical causation.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
16958,"All sorts of living bodies were originally throw up from the earth’s bosom, but many of them instantly perished, not being provided with the means of nutrition, propagation, or self-defence.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
16987,"But, apparently, neither he nor his disciples saw that in discarding the invariable sequence of phenomena, they annulled, to the same extent, the possibility of human foresight and adaptation of means to ends.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
17002,"So far as he can be said to have studied science at all, the motive of Epicurus was hatred for religion far more than love for natural law.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
17033,The certainty of death means the certainty that these precautions shall one day prove unavailing; the consciousness of its near approach means the consciousness that they have actually failed.,tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
17043,"And, secondly, there is the arrest of all helpful activity on their behalf, the continual impulse to do something for them, coupled with the chilling consciousness that it is too late, that nothing more can be done.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
17074,"In holding that death is rightly regarded as an evil, and that it must always continue to be so regarded, we do not imply that it is necessarily the greatest of all evils for any given individual.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,3
17122,"It is implied in the discourse of Protagoras reported by Plato, and also, although less fully, in the introduction to the History of Thucydides.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,3
17173,"[203] Hence, while Epicurus regarded the knowledge of Nature simply as a means for overthrowing religion, with his disciple the speculative interest seems to precede every other consideration, and religion is only introduced afterwards as an obstacle to be removed from the enquirer’s path.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
17199,He scoffs at Heracleitus for imagining that all forms of existence can be deduced from the single element of fire.,tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
17202,"Yet this rigid retention of characteristic differences in form permits a certain play and variety of movement, an individual spontaneity for which no law can be prescribed.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
17258,"This also was a difficult enterprise in the face of that overwhelming theological reaction begun by Socrates, continued by Plato, and carried to grotesque consequences by the Stoics; but, here again, there can be no question of attributing any originality to the philosopher of the Garden.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
17262,"Plato had left his idea of the good undefined; Aristotle had defined his in such a manner as to shut out the vast majority of mankind from its pursuit; the Stoics had revolted every instinct by altogether discarding pleasure as an end, and putting a purely formal and hollow perfection in its place.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,1
17267,"And by making self-interest, in the sense of seeking nothing but one’s own pleasure or the means to it, the only rule of action, he endangers the very foundations of society.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
17270,No word of commendation can be pronounced on the Epicurean psychology and logic.,tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
17282,"And, granting that happiness as such can be made an object of cultivation, Epicurus was perfectly right in teaching that the removal of pain is its most essential condition, faulty as was (from a speculative point of view) his confusion of the condition with the thing itself.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
17285,"Congenial society is not only the most satisfying of enjoyments in itself, but also that which can be most easily combined with every other enjoyment.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
17291,"A more extended study of ancient philosophy would have shown the French critic that moralists who, in other respects, were most opposed to Epicurus, agreed with him in holding that every man naturally and necessarily makes his own interest the supreme test of right conduct; and that only with the definition of welfare did their divergence begin.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,1
17410,"Neither of these two factors can be known apart from the other, and as both are in a constant flux, our knowledge of the resulting compound at one time does not show what it has been or will be at another time.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
17437,"We must make sure that the structure is the same and that the excitement is the same, or that their differences, if any, are insignificant, before we can attribute the same value to the same manifestations of feeling on the part of different persons; but that this can be done, at least in the case of the elementary sensations, is shown by the easy detection of such anomalies as colour-blindness where they exist.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
17460,"At any rate, we chiefly hear of the Megarians as having denied the possibility of definition, to which Socrates attached so much importance, and as framing questions not susceptible of a categorical answer,—an evident satire on the Socratic method of eliciting the truth by cross-examination.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,1
17494,"Every assumption, he says, must rest on some previous assumption, and as this process cannot be continued for ever, there can be no demonstration at all.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
17495,"This became a very favourite weapon with the later Sceptics, and, still at the suggestion of Aristotle, they added the further ‘trope’ of compelling their adversaries to choose between going back _ad infinitum_ and reasoning in a circle—in other words, proving the premises by means of the conclusion.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
17559,"‘It is flattering you,’ rejoined Cleanthes, ‘to say that your actions belie your words.’[230] It might be inferred from this anecdote that the scepticism of the new teacher, like that of Carneades after him, was occasionally exercised on moral distinctions, which, as then defined and deduced, were assuredly open to very serious criticism.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,1
17568,"From another point of view, they defined a true conviction as that which can only be produced by the action of a corresponding real object on the mind.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,1
17582,"[231] To the objection that his suspensive attitude would render action impossible, Arcesilaus replied that any mental representation was sufficient to set the will in motion; and that, in choosing between different courses, probability was the most rational means of determination.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
17595,"That phenomena, so far from being necessarily referred to a cause which is not phenomenal, cannot be thought of at all except in relation to one another, and that knowledge means nothing more than a consciousness of this relation, was hardly perceived before the time of Hume.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
17613,"And such is our ignorance of the forces at work in Nature that even where no mechanical cause can be assigned, it would be presumptuous to maintain that none can exist.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
17621,"[248] In a word, whatever belongs to conscious life being relative and conditioned, personality is excluded from the absolute by its very definition.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,1
17624,"Moreover, no confidence can be placed in the alleged fulfilments of prophecy; probably most of them are fictitious and the remainder accidental.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
17641,"Remembering, however, that snakes are sometimes congealed by cold in winter, he touches the coil with his stick, and finally satisfies himself by means of this test that the image present to his mind does not really represent a snake.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
17664,"Its conclusions also are based on a very insufficient experience of what can be effected by experience, and on an analysis of cognition largely adopted from the system which it seeks to overthrow.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
17665,"Like Scepticism also, when logically thought out, it tends to issue in a self-contradiction, at one time affirming the consciousness of what is, by definition, beyond consciousness; and at another time dogmatically determining the points on which we must remain for ever ignorant.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,1
17670,"Both held that we are naturally framed for the pursuit of certain objects, and that virtuous living is the only means by which they can be attained.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
17671,"But while the disciples of Aristotle held that the satisfaction of our natural impulses remains from first to last the only end, the disciples of Zeno insisted that at some point—not, as would seem very particularly specified—virtuous conduct, which was originally the means towards this satisfaction, becomes substituted for it as the supreme and ultimate good.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
17676,"The Stoics, conversely, were feeling their way from the good of the individual to that of the community; and they could only bridge the chasm by converting what had originally been a means towards self-preservation into an end in itself.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
17695,"Moreover, the jealousy with which the professors of rival doctrines would naturally regard one another, was likely to prevent their mutual approximation from going beyond certain not very close limits, and might even lead to a still severer definition of the characteristic tenets which still kept them apart.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,1
17704,"His own position was that, as a matter of fact, we have some certain knowledge of the external world, but that no logical account can be given of the process by which it is obtained—we can only say that such an assurance has been naturally stamped on our minds.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
17714,"The Sceptical negation of truth he meets with the familiar argument that it is suicidal, for to be convinced that there can be no conviction is a contradiction in terms; while to argue that truth is indistinguishable from falsehood implies an illogical confidence in the validity of logical processes; besides involving the assumption that there are false appearances and that they are known to us as such, which would be impossible unless we were in a position to compare them with the corresponding truths.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,3
17903,"He also claimed to distinguish himself from the Academicians by refusing to assert even so much as that nothing can be asserted; but it appears that, in this point, he had been fully anticipated by Arcesilaus and Carneades.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
17949,"Sextus comes up to the very verge of Hume’s objection to the former when he observes that causation implies relation, which can only exist in thought;[302] but he does not ask how we come to think such a relation, still less does he connect it with the perception of phenomenal antecedence; and his attacks on the various mental faculties assumed by psychologists pass over the fundamental postulate of personal identity, thus leaving Descartes what seemed a safe foundation whereon to rebuild the edifice of metaphysical philosophy.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,3
17954,"That institution implies the feeling of hunger, the directing sensation of sound, the habit of eating together at a fixed time, and the art of determining time by observing the celestial revolutions.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,3
18007,"Moreover, the contrast continually instituted or implied by these historians was not between the ancient civilisation and the state of things which immediately succeeded it, nor yet between the society of a great capital as it was then, and as it was in the historian’s own time.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,3
18011,Even the very imperfect means of information supplied by the literature of the empire were not utilised to the fullest extent.,tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
18052,"Here, as in most other instances, what we call a reaction did not mean a change in the opinions or sentiments of any particular persons or classes, but the advent of a new class whose ways of thinking now determined the general tone of the public mind.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
18093,"At a still later period, the same opposition of intellectual interests continues to be defined by the same social divisions.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,1
18108,"[316] When one of these heroes heard a philosopher state that nothing can be made out of nothing, he would ask with a horse-laugh whether that was any reason for going without one’s dinner.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
18192,"It is, however, by no means impossible that, but for the diversion created by the Gospel, and the disastrous consequences of their revolt against Rome, the Jews might have won the world to a purified form of their own monotheism.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
18383,"[369] When the belief in a future life assumes the form last mentioned, it is, as we have said, simply a survival of the most primitive animism, not testifying to any religious reaction at the time when it can be proved to have flourished.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
18397,"Another often-recurring theme, the hunting of the Calydonian boar, may mean the soul’s victory over death; but this explanation is offered only as a conjecture of the present writer’s.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
18409,[372] Still more abundant is the evidence proving the frequency of attempts made to evoke spirits by means of magical incantations.,tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
18439,"But the dialectical element which with Socrates had furnished so strong a counterpoise to the authoritative and traditional side of his philosophy, is almost entirely wanting in the discourses of his imitator, and the little of it which he admits is valued only as a means of silencing the Sceptics.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
18491,"The second article of the Pythagorean creed is that spirit, being superior to matter, has the power of interfering with and controlling its movements, that, being above space and time, it can be made manifest without any regard to the conditions which they ordinarily impose.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
18518,"[392] By means of the imperfect character thus ascribed to the daemons, a way was found for reconciling the purified theology of Platonism with the old Greek religion.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
18606,"[404] And we find the same idea subsequently taken up by Plutarch, who sees in it the most efficient means for exonerating God from all share in the responsibility for physical disorder and moral wrong.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
18632,"They have learned by experience that democracy means the education of the people, and that the education of the people means the loss of their own prestige.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
18714,"A severer method was inculcated in the schools of Athens, especially after the endowment of their professors by Marcus Aurelius; but, in practice, this came to mean what it means in modern universities, the substitution of philology for independent enquiry.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
18726,"And, lastly, there was an immense undefined religious movement, ranging from theologies which taught the spirituality of God and of the human soul, down to the most irrational and abject superstition.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,1
18805,"[420] Such, so far as they can be ascertained, are the most important facts in the life of Plotinus.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
18839,"Chapter follows chapter and paragraph succeeds to paragraph without any fixed principle of arrangement; the connexion of the sentences is by no means clear; some sentences are almost unintelligible from their extreme brevity, others from their inordinate length and complexity.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
18850,"While Plato and Aristotle construct each particular sentence with masterly clearness, the general drift of their speculations is by no means easy to ascertain; and, even now, critics take diametrically opposite views of the interpretation which is to be put on their teaching with regard to several most important points.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
18857,The reader is expected to know that ‘he’ always means Plato.,tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
18893,"To be brave means not to dread death, because death is the separation of the soul from the body.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
18894,Magnanimity means the neglect of earthly interests.,tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
18895,Wisdom means the elevation of our thoughts to a higher world.,tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,2
18912,"With Plotinus, the primal beauty or supreme good is something that can be isolated from all other beauty and goodness, something to be perceived and enjoyed in absolute seclusion from one’s fellow-men.",tgpv2(2_4,"The Greek Philosophers, Vol. 2 (of 2)",Benn,AW,2,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg58224.txt,4
